,caption,image_file,image_id
1641,a part of ocean with deep green waters .,./train/images/400.tif,399
1642,this is a part of ocean with deep green water .,./train/images/400.tif,399
1643,this is a part of deep green sparkling sea .,./train/images/400.tif,399
1644,this is a part of ocean with deep green water shining .,./train/images/400.tif,399
1645,this is a part of deep green sparkling sea .,./train/images/401.tif,400
1646,a part of ocean with deep green waters .,./train/images/401.tif,400
1647,this is a part of ocean with deep green water .,./train/images/401.tif,400
1648,this is a part of deep green sparkling sea .,./train/images/401.tif,400
1649,this is a part of ocean with deep green water shining .,./train/images/401.tif,400
1650,this is a part of deep green sparkling sea .,./train/images/402.tif,401
1651,a part of ocean with deep green waters .,./train/images/402.tif,401
1652,this is a part of ocean with deep green water .,./train/images/402.tif,401
1653,this is a part of deep green sparkling sea .,./train/images/402.tif,401
1654,this is a part of ocean with deep green water shining .,./train/images/402.tif,401
1655,this is a part of deep green sparkling sea .,./train/images/403.tif,402
1656,a part of ocean with deep green waters .,./train/images/403.tif,402
1657,this is a part of ocean with deep green water .,./train/images/403.tif,402
1658,this is a part of deep green sparkling sea .,./train/images/403.tif,402
1659,this is a part of ocean with deep green water shining .,./train/images/403.tif,402
1660,this is a part of deep green sparkling sea .,./train/images/404.tif,403
1661,a part of ocean with deep green waters .,./train/images/404.tif,403
1662,this is a part of ocean with deep green water .,./train/images/404.tif,403
1663,this is a part of deep green sparkling sea .,./train/images/404.tif,403
1664,this is a part of ocean with deep green water shining .,./train/images/404.tif,403
1665,this is a part of deep green sparkling sea .,./train/images/405.tif,404
1666,a part of ocean with deep green waters .,./train/images/405.tif,404
1667,this is a part of ocean with deep green water .,./train/images/405.tif,404
1668,this is a part of deep green sparkling sea .,./train/images/405.tif,404
1669,this is a part of ocean with deep green water shining .,./train/images/405.tif,404
1670,this is a part of deep green sparkling sea .,./train/images/406.tif,405
1671,a part of ocean with deep green waters .,./train/images/406.tif,405
1672,this is a part of ocean with deep green water .,./train/images/406.tif,405
1673,this is a part of deep green sparkling sea .,./train/images/406.tif,405
1674,this is a part of ocean with deep green water shining .,./train/images/406.tif,405
1675,a part of ocean with dark water .,./train/images/407.tif,406
1676,there is a part of ocean with dark waters .,./train/images/407.tif,406
1677,a part of ocean with dark waters .,./train/images/407.tif,406
1678,this is a part of ocean with dark water .,./train/images/407.tif,406
1679,a part of ocean with dark water .,./train/images/407.tif,406
1680,this is a part of deep green sparkling sea .,./train/images/408.tif,407
1681,a part of ocean with deep green waters .,./train/images/408.tif,407
1682,this is a part of ocean with deep green water .,./train/images/408.tif,407
1683,this is a part of deep green sparkling sea .,./train/images/408.tif,407
1684,this is a part of ocean with deep green water shining .,./train/images/408.tif,407
1685,this is a part of deep green sparkling sea .,./train/images/409.tif,408
1686,a part of ocean with deep green waters .,./train/images/409.tif,408
1687,this is a part of ocean with deep green water .,./train/images/409.tif,408
1688,this is a part of deep green sparkling sea .,./train/images/409.tif,408
1689,this is a part of ocean with deep green water shining .,./train/images/409.tif,408
1690,a part of ocean with dark water with many orange boats on it .,./train/images/410.tif,409
1691,there is a part of ocean with dark waters with many red boats on it .,./train/images/410.tif,409
1692,this is a part of ocean with dark water with a sand beach beside .,./train/images/410.tif,409
1693,a part of ocean with dark water with many orange boats on it .,./train/images/410.tif,409
1694,a part of ocean with deep green sparkling water .,./train/images/411.tif,410
1695,this is a part of ocean with deep green sparkling water .,./train/images/411.tif,410
1696,a part of ocean with deep green sparkling water .,./train/images/411.tif,410
1697,this is a part of ocean with deep green sparkling water .,./train/images/411.tif,410
1698,a part of ocean with deep green sparkling water .,./train/images/411.tif,410
1699,a part of ocean with deep green sparkling water .,./train/images/412.tif,411
1700,this is a part of ocean with deep green sparkling water .,./train/images/412.tif,411
1701,a part of ocean with deep green sparkling water .,./train/images/412.tif,411
1702,this is a part of ocean with deep green sparkling water .,./train/images/412.tif,411
1703,a part of ocean with deep green sparkling water .,./train/images/412.tif,411
1704,a part of ocean with deep green sparkling water .,./train/images/413.tif,412
1705,this is a part of ocean with deep green sparkling water .,./train/images/413.tif,412
1706,a part of ocean with deep green sparkling water .,./train/images/413.tif,412
1707,this is a part of ocean with deep green sparkling water .,./train/images/413.tif,412
1708,a part of ocean with deep green sparkling water .,./train/images/413.tif,412
1709,a part of ocean with deep green sparkling water and a red line in the middle .,./train/images/414.tif,413
1710,this is a part of ocean with deep green sparkling water and a red line in the middle .,./train/images/414.tif,413
1711,a part of ocean with deep green sparkling water and a red line in the middle .,./train/images/414.tif,413
1712,this is a part of ocean with deep green sparkling water .,./train/images/414.tif,413
1713,a part of ocean with deep green sparkling water and a red line in the middle .,./train/images/414.tif,413
1714,this is a part of deep green sparkling sea .,./train/images/415.tif,414
1715,a part of ocean with deep green waters .,./train/images/415.tif,414
1716,this is a part of ocean with deep green water .,./train/images/415.tif,414
1717,this is a part of deep green sparkling sea .,./train/images/415.tif,414
1718,this is a part of ocean with deep green water shining .,./train/images/415.tif,414
1719,this is a part of deep green sparkling sea .,./train/images/416.tif,415
1720,a part of ocean with deep green waters .,./train/images/416.tif,415
1721,this is a part of ocean with deep green water .,./train/images/416.tif,415
